municipio_id,municipio_nombre,municipio_lat,municipio_lon,provincia_id
585063,CHORRIACA,-37.9190485298908513,-70.0460883788547619,58
585070,VILLA TRAFUL,-40.6716922374748648,-71.3996881541688708,58
585077,GUAÑACOS,-37.2860435824025416,-70.9333362922708943,58
585084,MANZANO AMARGO,-36.6887545268273954,-70.8071507874931569,58
585091,VARVARCO - INVERNADA VIEJA,-36.7933760258871985,-70.5962736544535687,58
585098,VILLA DEL  NAHUEVE,-37.0165803312122605,-70.9189370546609155,58
585105,OCTAVIO PICO,-37.6310256208454703,-68.3594661614186236,58
585112,EL SAUCE,-39.4816153694995862,-69.5258646816177759,58
585119,PASO AGUERRE,-39.3365722197045429,-69.7956444882817522,58
585126,QUILI MALAL,-38.4119191438239156,-69.750282757492883,58
585133,COVUNCO ABAJO,-38.6166812663412031,-69.6916428096758267,58
585140,LOS CATUTOS,-38.82899963732293,-70.1262364173041988,58
585147,RAMÓN CASTRO,-38.969390640862386,-69.7563648428793357,58
585154,VILLA DEL  PUENTE PICÚN LEUFÚ,-39.2076088818139823,-70.0822342331812393,58
620007,GUARDIA MITRE,-40.4374907428096435,-63.7048698215980025,62
620014,VIEDMA,-40.8478125393559708,-63.0166864583886337,62
620021,CHIMPAY,-39.1593568616364678,-66.1547548307705,62
620028,CHOELE CHOEL,-39.2954108986731114,-65.6496694401312624,62
620035,CORONEL BELISLE,-39.2017811762867225,-65.9758157766284654,62
620042,DARWIN,-39.2170285328299855,-65.7651292587730012,62
620049,LAMARQUE,-39.3988847133037581,-65.6791011612072282,62
620056,LUIS BELTRAN,-39.3096814687973932,-65.7874879345285706,62
620063,POMONA,-39.5167601655441416,-65.6588412374935047,62
620070,EL BOLSON,-41.8628906112854082,-71.529200954754657,62
620077,SAN CARLOS DE BARILOCHE,-41.1225978897056166,-71.3797361980634832,62
620084,GRAL. CONESA,-40.1208064756327829,-64.3692830696643199,62
620091,ALLEN,-39.4548258741817151,-68.2367757347548292,62
620098,CAMPO GRANDE,-38.6833232356603816,-68.181307478927863,62
620105,CATRIEL,-37.8531255573184566,-67.8278538596389495,62
620112,CERVANTES,-39.0497340068548269,-67.4340737678692079,62
620119,CHICHINALES,-39.1295006214717631,-66.9499547671550772,62
620126,CINCO SALTOS,-38.8117033664372713,-68.0660751980811654,62
620133,CIPOLLETTI,-39.4535226486066151,-68.6918674865879666,62
620140,CONTRALMIRANTE CORDERO,-38.7203467273618003,-68.1230182434354106,62
620147,GRAL. ENRIQUE GODOY,-38.8781596546557395,-67.1569924498787572,62
620154,GRAL. FDEZ. ORO,-38.9627414832882266,-67.922873528427715,62
620161,GRAL. ROCA,-39.0084775603203084,-67.6126070896437028,62
620168,INGENIERO HUERGO,-38.8373190542738769,-67.2329966686373695,62
620175,MAINQUE,-38.8398592335240807,-67.3191257956810887,62
620182,VILLA REGINA,-38.9398313952734725,-67.0685798585155624,62
620189,MINISTRO RAMOS MEXIA,-40.4883111469266197,-67.2563384673479874,62
620196,SIERRA COLORADA,-40.5924390019701846,-67.7020241137006735,62
620203,ÑORQUINCO,-41.8467273376903535,-70.8882638485983847,62
620210,RÌO COLORADO,-39.0037456216053187,-64.083401561232364,62
620217,COMALLO,-41.0251092261411046,-70.2710463795789053,62
620224,PILCANIYEU,-41.0859116021639252,-70.7859482097355226,62
620231,SAN ANTONIO OESTE,-40.5429230180034352,-65.2832347104510404,62
620238,SIERRA GRANDE,-41.6199292450995912,-65.3927571583057272,62
620245,VALCHETA,-40.6689477397888552,-66.164510635956475,62
620252,ING. JACOBACCI,-41.3324324077447045,-69.5580631515132239,62
620259,LOS MENUCOS,-40.8262504342814267,-68.0873726971183686,62
620266,MAQUINCHAO,-41.2407347869401022,-68.6864825063140074,62
620273,DINA HUAPI,-41.0792931337116727,-71.1511346698346046,62
625014,SAN JAVIER,-40.8543119978496208,-63.6849182819527471,62
625028,EL MANSO,-41.5877092934517094,-71.5461873896746852,62
625035,PASO FLORES,-40.7194201979153974,-70.6386570920084722,62
625042,VILLA LLANQUIN,-40.8764816536377467,-71.0123491718888715,62
625056,EL CUY,-39.904213068415828,-68.1435897851708461,62
625070,MENCUEN,-40.2923882541387641,-69.5866017327968933,62
625077,AGUADA GUZMAN,-40.0648502664188513,-68.9428325675974634,62
625098,NAUPA HUEN,-39.9330478073117305,-69.5423537818291777,62
625105,PEÑAS BLANCAS,-37.6537990108300988,-68.0360307856015396,62
625112,VALLE AZUL,-39.2976976982114792,-66.7691271592177173,62
625119,RINCON DE TRENETA,-41.0080872277293125,-67.0041219987909784,62
625126,YAMINUÉ,-41.0317785123532914,-67.2289997540711397,62
625140,PILQUINIYEU DEL  LIMAY,-40.5306782823035547,-70.0352483234368037,62
625147,ARROYO LOS  BERROS,-41.4992329032042164,-66.3180512632964962,62
625154,ARROYO VENTANA,-41.7917583774206207,-66.0336562102573623,62
625161,CONA NIYEU,-41.7591468812230744,-66.9600916196988862,62
625168,AGUADA CECILIO,-40.8663529171297029,-65.8978743716421178,62
625175,CHIPAUQUIL,-40.9951090361059016,-66.6618073695210711,62
625182,NAHUEL NIYEU,-40.3520195252549527,-66.5234520435457739,62
625189,SIERRA PAILEMAN,-41.2545511067632447,-66.4262124862793399,62
625196,AGUADA DE GUERRA,-40.9552361898101651,-68.4614433401377198,62
625203,COLAN CONHUÉ,-40.6523873505042062,-69.0264752767974983,62
625210,COMICO,-41.1358166511192138,-67.4285917982655434,62
625217,CLEMENTE ONELLI,-41.2742447606359377,-70.0751620437645215,62
625224,EL CAIN,-41.7663746514907217,-67.9105731336341591,62
625231,LAGUNA BLANCA,-40.760130240264246,-69.7256094720868447,62
625238,MAMUEL CHOIQUE,-41.7859281548501471,-70.1233351467105734,62
625245,OJOS DE AGUA,-41.7231304422892606,-69.7583611048089551,62
625252,PILQUINIYEU,-41.8669835874347527,-68.4383244447555228,62
625259,PRAHUANIYEU,-41.4322205075104719,-67.7707234083529073,62
625266,RIO CHICO,-41.7550023825728047,-70.4166173577107628,62
660007,APOLINARIO SARAVIA,-24.5066508305036415,-64.1465067882369766,66
660014,EL QUEBRACHAL,-25.3951182356290843,-63.5716971394089185,66
660021,GENERAL PIZARRO,-24.2794745686322493,-63.8534468819851568,66
660028,JOAQUÍN V. GONZÁLEZ,-24.7923476420040068,-63.6538145950213519,66
660035,LAS LAJITAS,-24.9101681976983613,-64.5809409708696762,66
660042,CACHI,-25.0590252489353027,-66.2878110751075411,66
660049,PAYOGASTA,-24.9895645901527885,-66.004560419224731,66
660056,CAFAYATE,-26.1255058750695568,-65.8800845785599876,66
660063,SALTA,-24.9216984420797942,-65.2407273845383884,66
660070,SAN LORENZO,-24.7507448986605105,-65.5329792794034489,66
660077,CERRILLOS,-24.9165899415055812,-65.4227277758729429,66
660084,LA MERCED,-25.0395625548901073,-65.3904542120283878,66
660091,CHICOANA,-25.1596228132599578,-65.6740171346466468,66
660098,EL CARRIL,-25.1273759330098123,-65.404641249823797,66
660105,CAMPO SANTO,-24.6921051071381612,-65.1385711455028513,66
660112,EL BORDO,-24.5863532648531979,-65.1601375683570723,66
660119,GENERAL GÜEMES,-24.8000501678008689,-64.9080381225922594,66
660126,AGUARAY,-22.1863764264673655,-63.5496991956857258,66
660133,EMBARCACIÓN,-23.2139456004595566,-63.686747485489299,66
660140,GENERAL BALLIVIÁN,-22.8977332748781279,-63.6228257844101677,66
660147,GENERAL MOSCONI,-22.6055769659414914,-63.978239637058671,66
660154,PROFESOR SALVADOR MAZZA,-22.0806947381939551,-63.67449160727368,66
660161,TARTAGAL,-22.5227285321063526,-63.4562279353983811,66
660168,GUACHIPAS,-25.7029452739388198,-65.4445328508853947,66
660175,IRUYA,-22.7966946998464799,-65.0073390630697361,66
660182,ISLA DE CAÑAS,-22.8751953756976825,-64.6309520432881897,66
660189,LA CALDERA,-24.5621288281222476,-65.361858778693545,66
660196,VAQUEROS,-24.5627955475210413,-65.5476759943033613,66
660203,EL JARDÍN,-26.035714584349325,-65.4415593896556231,66
660210,EL TALA,-26.0211681588359269,-65.2730423705619529,66
660217,LA CANDELARIA,-26.1388785962188059,-65.0289418135702562,66
660224,LA POMA,-24.1468742630427791,-66.2073026200224177,66
660231,CORONEL MOLDES,-25.2941908506984632,-65.414425820110651,66
660238,LA VIÑA,-25.5361582471497996,-65.6768022184738527,66
660245,SAN ANTONIO DE LOS  COBRES,-24.573164770532248,-66.8172575823382147,66
660252,TOLAR GRANDE,-24.6951301961002549,-67.7458583264751439,66
660259,EL GALPÓN,-25.4373334069771388,-64.3349384487265468,66
660266,METÁN,-25.5135434924207836,-64.9767191434930282,66
660273,MOLINOS,-25.6051411736222363,-66.4900375368787451,66
660280,RÍO PIEDRAS,-25.2657044540023321,-65.0359297190078394,66
660287,SECLANTÁS,-25.2908465900776598,-66.2193251725653198,66
660294,COLONIA SANTA ROSA,-23.3864185280625598,-64.3935047544791246,66
660301,HIPÓLITO YRIGOYEN,-23.260511768567607,-64.2957534665367092,66
660308,PICHANAL,-23.7285438110279507,-63.8504366193731485,66
660315,SAN RAMÓN DE LA NUEVA ORÁN,-23.0849220134687982,-64.6094728862923517,66
660322,URUNDEL,-23.4575886007375836,-64.5835385816046994,66
660329,RIVADAVIA BANDA NORTE,-23.3621158597431062,-62.7552635995286252,66
660336,RIVADAVIA BANDA SUR,-24.3036351895074176,-62.942594901353246,66
660343,SANTA VICTORIA ESTE,-22.41761118111679,-62.8122067292646733,66
660350,EL POTRERO,-25.9037792359637535,-64.570461229858708,66
660357,ROSARIO DE LA FRONTERA,-25.8170544470769521,-64.9983575611145028,66
660364,CAMPO QUIJANO,-24.5034690170850098,-65.869399316352073,66
660371,ROSARIO DE LERMA,-24.9896500552557761,-65.6890576785536098,66
660378,ANGASTACO,-25.929833325586408,-66.3372867377434545,66
660385,ANIMANÁ,-25.9582267266097233,-65.9762475210555834,66
660392,SAN CARLOS,-25.6101715768952864,-65.9299075522856697,66
660399,LOS TOLDOS,-22.4689957526383921,-64.6575099735318446,66
660406,NAZARENO,-22.4901350156832791,-65.045789354706784,66
660413,SANTA VICTORIA OESTE,-22.2585509228288636,-65.0145224579477485,66
700007,ALBARDÓN,-31.209634481055506,-68.4519807662305908,70
700014,ANGACO,-31.1922192642061269,-68.131962579812722,70
700021,CALINGASTA,-31.4533652386092797,-69.8338001250745606,70
700028,SAN JUAN,-31.5330748483572307,-68.5342856277405872,70
700035,CAUCETE,-31.5063817025853012,-67.5458594420524747,70
700042,CHIMBAS,-31.4874196948621261,-68.5239289662612805,70
700049,IGLESIA,-29.6066873518889331,-69.4379498926956273,70
700056,JÁCHAL,-30.3550759493247142,-68.4412683481451722,70
700063,9 DE JULIO,-31.6458046846082226,-68.3890526964703156,70
700070,POCITO,-31.7459555808161191,-68.5842081096792668,70
700077,RAWSON,-31.6865858135557801,-68.4675631318926179,70
700084,RIVADAVIA,-31.5542325394478524,-68.6416232535812441,70
700091,SAN MARTÍN,-31.5285412012606407,-68.2072931248825114,70
700098,SANTA LUCÍA,-31.5327173670967227,-68.4634116809573783,70
700105,SARMIENTO,-32.0735423225080183,-68.6911356211091118,70
700112,ULLUM,-31.0904647062097368,-68.8815821606004874,70
700119,VALLE FÉRTIL,-30.7122962694162496,-67.5323035648389833,70
700126,25 DE MAYO,-31.9896198488068961,-67.8274038980405578,70
700133,ZONDA,-31.6381980593894667,-68.9555709233008685,70
740007,CANDELARIA,-32.0696433724101624,-65.833509206825056,74
740014,LUJAN,-32.3650001811130039,-65.9357732042100793,74
740021,QUINES,-32.2297816443169154,-65.8132243246609647,74
740028,SAN FRANCISCO,-32.5944806749797849,-66.1262207074520774,74
740035,"V, GRAL, ROCA",-32.6659194099238306,-66.4507834261469128,74
740038,ESTANCIA GRANDE,-33.1581085522714858,-66.1453962264860138,74
740042,LA TOMA,-33.0466532270839508,-65.6356268275324055,74
740049,CONCARAN,-32.564830869466256,-65.2385006221063577,74
740056,NASCHEL,-32.8995705014390367,-65.3862894779769306,74
740063,TILISARAO,-32.736959082211591,-65.2768445006966402,74
740070,JUSTO DARACT,-33.8586458145149791,-65.1869760029056522,74
740073,RANQUELES,-34.5620777515937334,-65.9653785506159238,74
740077,VILLA MERCEDES,-33.6676936019460129,-65.4739226474118965,74
740084,BUENA ESPERANZA,-34.7590033684232509,-65.25377043135056,74
740091,UNION,-35.1539097288901488,-65.945486816470563,74
740098,STA ROSA DEL  CONLARA,-32.3511840103270032,-65.2139507059249723,74
740105,MERLO,-32.352940033036738,-65.0070214618305471,74
740108,DESAGUADERO,-33.2931731671588409,-67.0844111188142875,74
740119,JUANA KOSLAY,-33.295107983567398,-66.2274958520561512,74
740133,SAN LUIS,-33.3035158239581506,-66.3434777452637832,74
740140,SAN MARTIN,-32.410129628562764,-65.6758808215230516,74
746007,LEANDRO N. ALEM,-32.4861654411151122,-66.0526110100642825,74
746014,LA CALERA,-32.8772165561097154,-66.8428577544769098,74
746021,NOGOLI,-32.9144404088905063,-66.3260298327171114,74
746028,"V, DE LA QUEBRADA",-33.0210961731301396,-66.2916667961258668,74
746035,CAROLINA,-32.8230037708213445,-66.1002883078040782,74
746042,EL TRAPICHE,-33.0307488782957464,-66.061091786954961,74
746049,FRAGA,-33.467588756623158,-65.8176668186051472,74
746063,SALADILLO,-33.2022523817984165,-65.8559267176370895,74
746070,CORTADERAS,-32.5179302837986981,-64.9931454311840326,74
746077,PAPAGAYOS,-32.6889705583597276,-64.9958582537886969,74
746084,RENCA,-32.7777931018667203,-65.3742752787486978,74
746091,SAN PABLO,-32.6522518781734732,-65.3092306502765609,74
746098,VILLA DEL  CARMEN,-32.9177881472781522,-65.0466107323723577,74
746105,VILLA LARCA,-32.605075148291867,-64.9872112931982286,74
746112,SAN JOSE DEL  MORRO,-33.2125308103617627,-65.4909903747158069,74
746126,JUAN LLERENA,-33.2835609428488226,-65.6483449572640438,74
746133,LA PUNILLA,-33.1261155349737137,-65.1122602148508065,74
746140,LAVAISSE,-33.822863159266376,-65.424375720336073,74
746147,ANCHORENA,-35.6729611617830287,-65.4302210648368714,74
746154,ARIZONA,-35.7270528785446331,-65.3157176252592109,74
746161,BAGUAL,-35.1430062488725525,-65.5694561123145832,74
746168,BATAVIA,-34.7784823489820525,-65.6871985106841692,74
746189,NAVIA,-34.7527440852597849,-66.5657005724896607,74
746196,NUEVA GALIA,-35.1153083584884769,-65.2538594145069482,74
746203,CARPINTERIA,-32.4108231858127311,-64.9985692378464535,74
746210,LAFINUR,-32.085905546925467,-65.3481684053950005,74
746217,LOS MOLLES,-32.4541506828014263,-64.9990072643336418,74
746224,TALITA,-32.2253766754597848,-65.5745389834180372,74
746231,ALTO PELADO,-33.8241276567794031,-66.1255415411401088,74
746238,ALTO PENCOSO,-33.4319845531256306,-66.9268856281153717,74
746245,BALDE,-33.4521935892927331,-66.6363665748128113,74
746252,BEAZLEY,-33.7572721991329132,-66.6446207562443789,74
746259,EL VOLCAN,-33.2673740566263234,-66.1474909524644374,74
746266,P. DE LOS  FUNES,-33.2101067937679844,-66.2316846459175537,74
746273,SAN JERONIMO,-33.1617646921591103,-66.5094866216828535,74
746280,ZANJITAS,-33.8049276377292642,-66.4148690167955351,74
746287,LAS VERTIENTES,-32.7905137799324464,-65.7509326074954998,74
746294,LAS AGUADAS,-32.3754702752367862,-65.5009524526762874,74
746301,LAS CHACRAS,-32.5633795921196025,-65.7796055226069427,74
746308,LAS LAGUNAS,-32.6286670748448273,-65.5479977710782293,74
746315,PASO GRANDE,-32.8695786125613267,-65.645206029860816,74
746322,"V, DE PRAGA",-32.5330352260902202,-65.6438203657219219,74
749007,LA PUNTA,-33.1753715269425413,-66.3583807823883944,74
749119,JUAN JORBA,-33.6151941989637919,-65.2726607834123769,74
749175,FORTIN EL PATRIA,-34.7739596252621155,-65.5216731228319134,74
749182,FORTUNA,-35.131870127727673,-65.3883623457859073,74
749999,LOS CAJONES,-32.0524080265345077,-65.5034160086847521,74
820277,VENADO TUERTO,-33.7518202806304757,-61.9744594399441624,82
820007,ARMSTRONG,-32.8821841927186469,-61.6467090866212004,82
820014,LAS PAREJAS,-32.647557058393609,-61.5805144134391114,82
820021,LAS ROSAS,-32.4624669041901086,-61.6293536644398117,82
820028,CASILDA,-33.0496734903785452,-61.1906668618457772,82
820035,FRONTERA,-31.4736517966507279,-62.038842757418621,82
820042,RAFAELA,-31.2423283955577453,-61.4875615908817039,82
820049,SUNCHALES,-30.9512953414672758,-61.5830166844306959,82
820056,VILLA CONSTITUCIÓN,-33.242503514408007,-60.3189290088334218,82
820063,FIRMAT,-33.4467661872121909,-61.4845915557249256,82
820070,RUFINO,-34.2413725014123145,-62.6421229474985921,82
820084,VILLA CAÑÁS,-34.0190906471634591,-61.6054429048330476,82
820091,AVELLANEDA,-29.0659341304612902,-59.535506640347343,82
820098,LAS TOSCAS,-28.3336988041535527,-59.2487181017622859,82
820105,MALABRIGO,-29.3304443850771399,-59.9197683451083307,82
820112,RECONQUISTA,-29.2273963710043319,-59.6145182688201416,82
820126,CAÑADA DE GÓMEZ,-32.8434090262570066,-61.4282037638466392,82
820133,TOTORAS,-32.5834468055121818,-61.2206195299341829,82
820140,LAGUNA PAIVA,-31.3039882761945805,-60.6655561130064243,82
820144,RECREO,-31.4934750126065275,-60.7360555112084199,82
820147,SANTA FE,-31.6551557199553244,-60.6387714501755326,82
820154,SANTO TOMÉ,-31.6486515852289045,-60.7890247854108381,82
820161,ESPERANZA,-31.4385590389521319,-60.8895310821132583,82
820168,SAN CARLOS CENTRO,-31.7036916909090785,-61.1371667633434726,82
820175,TOSTADO,-29.2389580395485922,-61.4452591934109691,82
820182,ARROYO SECO,-33.1690763212676814,-60.5458497884712727,82
820189,FUNES,-32.9257676944926914,-60.8261607949761398,82
820196,GRANADERO BAIGORRIA,-32.8513187425263524,-60.7040059945102186,82
820203,PÉREZ,-32.9982620628377674,-60.7969296352688744,82
820217,VILLA GOBERNADOR GÁLVEZ,-33.0286859947429789,-60.6266965797524762,82
820224,CERES,-29.8518920386987148,-61.9210332082824024,82
820231,SAN CRISTÓBAL,-30.2369464342855672,-61.0979078285954031,82
820238,SAN JAVIER,-30.4558826911086378,-59.8905516743231914,82
820245,CORONDA,-31.9806759524361262,-60.8664313743488776,82
820252,GÁLVEZ,-32.041132691986526,-61.2351211450964072,82
820256,SAN GENARO,-32.3579824255303805,-61.2663150946778288,82
820259,SAN JUSTO,-30.8046074901493867,-60.422449572666828,82
820266,CAPITÁN BERMÚDEZ,-32.8201185294456579,-60.7155011280833534,82
820273,CARCARAÑÁ,-32.8981441181935992,-61.1309925667750207,82
820280,FRAY LUIS BELTRÁN,-32.7862746028974783,-60.7339969495167082,82
820294,ROLDÁN,-32.8957783490773679,-60.9187521819630788,82
820301,SAN LORENZO,-32.7444112324121122,-60.7520288999292148,82
820308,EL TRÉBOL,-32.2116390000008579,-61.7060904540149977,82
820315,SAN JORGE,-31.9116126709521843,-61.8805263599438362,82
820322,SASTRE,-31.771279711213861,-61.8336440235563103,82
820329,CALCHAQUÍ,-29.8814121219406665,-60.3771331093142862,82
820336,VERA,-29.4127008748965615,-60.3749387661251617,82
82119,VILLA OCAMPO,-28.4942619198270499,-59.2813301197322176,82
822007,BOUQUET,-32.4169834004817901,-61.8772106360395853,82
822014,MONTES DE OCA,-32.6304057747773726,-61.7894896795213171,82
822021,TORTUGAS,-32.8223554883576227,-61.7391349322218872,82
822028,AREQUITO,-33.1514565982897622,-61.5075643530562459,82
822035,ARTEAGA,-33.1368578390942048,-61.8363472412872852,82
822042,BERABEVÚ,-33.2950393682508121,-61.8668567595637384,82
822049,BIGAND,-33.3710199794765785,-61.1845657738739703,82
822056,CHABAS,-33.2624921319240912,-61.3642886237022438,82
822063,CHAÑAR LADEADO,-33.3079861342603536,-62.0036810567070731,82
822070,GÖDEKEN,-33.4139104479582798,-61.8824911849557751,82
822077,LOS MOLINOS,-33.0630760180591494,-61.3515661128830345,82
822084,LOS QUIRQUINCHOS,-33.3121265044985719,-61.715753522762185,82
822091,SAN JOSÉ DE LA ESQUINA,-33.1572759335161535,-61.6885050572592775,82
822098,SANFORD,-33.1857451820985645,-61.23322945028562,82
82210,ROSARIO,-32.9489590047443386,-60.698084296369359,82
822105,VILLADA,-33.3390518480358509,-61.4954681918428747,82
822112,ANGÉLICA,-31.5216603668338635,-61.5042325557348661,82
822119,ATALIVA,-30.9962504496125568,-61.431801514520636,82
822126,AURELIA,-31.3921074922445129,-61.4134539756017404,82
822133,BAUER Y SIGEL,-31.2647447206285527,-61.9502905535617359,82
822140,BELLA ITALIA,-31.2622960932672953,-61.3812054149924293,82
822147,COLONIA ALDAO,-30.9857555355997469,-61.7400552024928189,82
822154,COLONIA BICHA,-30.8610047560585663,-61.8404933743742049,82
822161,COLONIA BIGAND,-31.0667175033934129,-61.7175552473552997,82
822168,CASTELLANOS,-31.1589792060729245,-61.7393661969737479,82
822175,COLONIA CELLO,-31.4429220929439843,-61.8690954995392133,82
822182,COLONIA ITURRASPE,-31.4872374386428717,-61.6182940033774855,82
822189,COLONIA MARGARITA,-31.6832565715807029,-61.6520048498336237,82
822196,COLONIA RAQUEL,-30.8228701986044591,-61.5053825202058491,82
822203,CORONEL FRAGA,-31.1787533398122925,-61.9271244055916625,82
822210,EGUSQUIZA,-31.0944039294014374,-61.6230238924310711,82
822217,ESMERALDA,-31.627116574383507,-61.9994639017834785,82
822224,ESTACIÓN CLUCELLAS,-31.525259025691728,-61.7126891104404436,82
822231,EUSEBIA Y CAROLINA,-30.9415593669600035,-61.8600693100494112,82
822238,EUSTOLIA,-31.5807528856734834,-61.7656861272865854,82
822245,FIDELA,-31.0524241754990946,-61.7998595299659641,82
822252,GALISTEO,-31.0188302273946057,-61.3261640759401345,82
822259,GARIBALDI,-31.6567052458795466,-61.8581121485344596,82
822266,HUGENTOBLER,-30.9141614845637314,-61.7572439282049999,82
822273,HUMBERTO PRIMO,-30.8688823528339711,-61.3471968909725334,82
822280,JOSEFINA,-31.3919642706150945,-61.9786523589757934,82
822287,LEHMANN,-31.126215766896884,-61.4334542945861131,82
822294,MARÍA JUANA,-31.6755447810503767,-61.7508020504525703,82
822301,MAUA,-30.7754677444429916,-61.2600717296398685,82
822308,PLAZA CLUCELLAS,-31.437706031283664,-61.72236495830645,82
822315,PRESIDENTE ROCA,-31.2146434131101138,-61.6208017366654133,82
822322,PUEBLO MARINI,-31.0204426946953653,-61.8822792978699638,82
822329,RAMONA,-31.1014829180854875,-61.9052281325663714,82
822336,SAGUIER,-31.3372278156435051,-61.689560462723243,82
822343,SAN ANTONIO,-31.2509698583399782,-61.761178106570469,82
822350,SAN VICENTE,-31.684152725764541,-61.5648309204330815,82
822357,SANTA CLARA DE SAGUIER,-31.3362205253631423,-61.8191081325281999,82
822364,SUSANA,-31.3721186116186672,-61.5304778599987756,82
822371,TACURAL,-30.8033974734615832,-61.6144506254622328,82
822378,TACURALES,-30.8161716440531244,-61.756105625017959,82
822385,VILA,-31.1903880171580674,-61.8328200400665295,82
822392,VILLA SAN JOSÉ,-31.3398681543485012,-61.6167311160056883,82
822399,VIRGINIA,-30.7574324549798277,-61.3669141688790276,82
822406,ZENÓN PEREYRA,-31.5489943704143379,-61.9603711602555407,82
822413,ALCORTA,-33.5768599189388794,-61.1369934634345427,82
822420,BOMBAL,-33.4572041858145042,-61.3052277159594254,82
822427,CAÑADA RICA,-33.534519721210188,-60.6433660436221729,82
822434,CEPEDA,-33.4041900910833078,-60.5863509794203026,82
822441,EMPALME VILLA CONSTITUCIÓN,-33.2818339398833203,-60.4006220966772887,82
822448,GENERAL GELLY,-33.6039733024624638,-60.5638509648398298,82
822455,GODOY,-33.4159667129409002,-60.4723055010023174,82
822462,JUAN BERNABÉ MOLINA,-33.5272345570570849,-60.4979236942086587,82
822469,JUNCAL,-33.7131345050997453,-61.0938153477268386,82
822476,LA VANGUARDIA,-33.3649961070119332,-60.7050628777746297,82
822483,M9XIMO PAZ,-33.5046629023070111,-60.9632294864284461,82
822490,PAVÓN,-33.2423832201544585,-60.4124784992033383,82
822497,PAVÓN ARRIBA,-33.3409315517595459,-60.8687429181653954,82
822504,PEYRANO,-33.5149086667288145,-60.7830705827464044,82
822511,RUEDA,-33.3591482860066506,-60.4258017183045126,82
822518,SANTA TERESA,-33.412217229658701,-60.820048366157117,82
822525,SARGENTO CABRAL,-33.456671988724672,-60.6628323941404659,82
822532,THEOBALD,-33.3293737516617199,-60.3485463027432161,82
822539,CAYASTÁ,-31.226923719736071,-60.2433549075188282,82
822546,COLONIA MASCIAS,-30.7725602238068667,-59.9651810585308453,82
822553,HELVECIA,-31.0642525453230718,-60.1186164444114013,82
822560,SALADERO MARIANO CABAL,-30.9263607618271728,-60.0480533134826189,82
822567,SANTA ROSA DE CALCHINES,-31.405091105905651,-60.3232768342223054,82
822574,AARÓN CASTELLANOS,-34.3009579908086693,-62.329186778128495,82
822581,AMENÁBAR,-34.0808111397626945,-62.410660981549519,82
822588,CAFFERATA,-33.4800452654041862,-62.086892987193437,82
822595,CAÑADA DEL  UCLE,-33.3931162937243471,-61.6450157292705185,82
822602,CARMEN,-33.6869903501738719,-61.7809193437975281,82
822609,CARRERAS,-33.625153259247476,-61.3528987414283478,82
822616,CHAPUY,-33.806037066311184,-61.7629859351878423,82
822623,CHOVET,-33.549866744569222,-61.6504491902120435,82
822630,CHRISTOPHERSEN,-34.1766468939856765,-62.0669267336754942,82
822637,DIEGO DE ALVEAR,-34.3109550568000259,-62.1448112331167337,82
822644,ELORTONDO,-33.7743928763854342,-61.5768623551580845,82
822651,HUGHES,-33.8289201098464076,-61.3698198632529142,82
822658,LA CHISPA,-33.541936744233027,-61.963806943274399,82
822665,LABORDEBOY,-33.7187441454907884,-61.2931820872950723,82
822672,LAZZARINO,-34.238133749683783,-62.4179437231131047,82
822679,MAGGIOLO,-33.7396897872561041,-62.2594730717287206,82
822686,MARÍA TERESA,-34.0395665841678365,-61.9128668122657615,82
822693,MELINCUÉ,-33.6716299274826056,-61.4800391616203328,82
822700,MIGUEL TORRES,-33.5358302476391401,-61.4455173944434421,82
822707,MURPHY,-33.5651286316928648,-61.8493297977915617,82
822714,SAN EDUARDO,-33.9052421066898546,-62.1203702108473905,82
822721,SAN FRANCISCO DE SANTA FE,-33.5987741853172395,-62.1410549134040409,82
822728,SAN GREGORIO,-34.2656010564825664,-61.8917105973606283,82
822735,SANCTI SPIRITU,-33.9895390805554598,-62.2912046220743889,82
822742,SANTA ISABEL,-33.8999932608857222,-61.7327604188631511,82
822749,TEODELINA,-34.1932681090876471,-61.6062871353185102,82
822756,WHEELWRIGHT,-33.8668306170448048,-61.2514088693738543,82
822763,ARROYO CEIBAL,-28.714988168466526,-59.3815838624303467,82
822770,BERNA,-29.2271092112468054,-59.9081439943422467,82
822777,EL ARAZÁ,-29.1213769640089595,-59.9920127998863393,82
822784,EL RABÓN,-28.2131623564397778,-59.2515639709425557,82
822791,EL SOMBRERITO,-28.6412656897105791,-59.277313770176967,82
822798,FLORENCIA,-28.0691596081599251,-59.1445499154819387,82
822805,GUADALUPE NORTE,-28.9633631140972696,-59.4143676323244563,82
822812,INGENIERO CHANOURDIE,-28.6798978864083267,-59.6629245992143566,82
822819,LA SARITA,-28.9623862902098566,-59.8866792710683313,82
822826,LANTERI,-28.8470500548191922,-59.6773729365482097,82
822833,LAS GARZAS,-28.848570216171165,-59.3466108834928647,82
822840,LOS LAURELES,-29.3713409435324735,-59.6869269518744545,82
822847,NICANOR MOLINAS,-29.1516621451376423,-59.8239493225463548,82
822854,SAN ANTONIO DE OBLIGADO,-28.3868266481117644,-59.314655942689221,82
822861,TACUARENDÍ,-28.4231273428114761,-59.2907991786096815,82
822868,VILLA ANA,-28.4145736812911842,-59.6366616081517975,82
